review_id,employee_id,review_type,evaluation_period_start,evaluation_period_end,self_evaluation_timestamp,self_rating,self_comment,manager_evaluation_timestamp,manager_rating,manager_comment,rating_gap,evaluation_status
CR00511,EMP038,프로젝트 종료 평가,2018-02-07,2018-03-10,2018-03-17 14:35:00,B,"해당 기간 동안 업무 개선안 일정 대비 13일 조기 완료하였습니다. 후배 멘토링으로 지식 공유하며 전문성을 높였고, 팀 내 문제 해결에 기여하였습니다.",2018-03-19 13:25:00,B,"주어진 역할 완수했으나, 선제적 대응이 필요합니다. 다음 평가에서는 자기주도적 개선 기대.",0,완료
CR00512,EMP039,프로젝트 종료 평가,2025-02-09,2025-04-16,2025-04-21 10:27:00,A,"크로스 팀으로 3회 이상 협업 프로젝트 수행하며 팀워크를 강화했고, 업무 개선안 일정 대비 18일 조기 완료하는 성과를 냈습니다. 향후 리더 포지션에 도전하고 싶습니다.",2025-05-01 18:47:00,B,평균적인 성과입니다. 기술적 역량 보완 필요. 1:1 코칭 진행하겠습니다.,1,완료
CR00513,EMP039,목표 달성 평가,2024-05-01,2024-07-03,2024-07-09 17:43:00,A,이번 평가 기간의 핵심 성과는 생산성 24% 향상입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2024-07-11 13:33:00,B,평균적인 성과입니다. 시야 확대 필요. 멘토링 지원 예정하겠습니다.,1,완료
CR00514,EMP039,프로젝트 종료 평가,2025-03-01,2025-06-16,2025-06-21 18:56:00,B,"실무 프로젝트를 통해 전문성 강화하고, 신규 고객 10% 향상하며 기대 이상의 결과를 냈다고 자평합니다. 정기 미팅 주도로 협업 효율성 증대하는 과정도 개인 성장에 도움이 되었습니다.",2025-06-23 12:09:00,C,성과가 기대 수준 이하입니다. 역량 진단 및 교육 필요. 차기 평가에서 명확한 개선 확인 필요.,1,완료
CR00515,EMP039,수시 평가,2024-09-19,2024-11-18,2024-11-20 12:19:00,B,"품질 개선 방안 제안 및 실행하고, 분기 목표 132% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 외부 파트너와 3회 이상 협업 프로젝트 수행하는 과정도 개인 성장에 도움이 되었습니다.",2024-11-30 13:28:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 멘토링 지원 예정하겠습니다.,0,완료
CR00516,EMP039,프로젝트 종료 평가,2022-08-03,2022-11-06,2022-11-08 16:10:00,A,혁신 과제 일정 대비 9일 조기 완료한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2022-11-11 16:51:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 멘토링 지원 예정하겠습니다.,1,완료
CR00517,EMP039,분기 평가,2023-11-03,2024-02-19,2024-02-25 13:43:00,A,중요 deliverable 6건 완료한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2024-03-05 14:34:00,B,"주어진 역할 완수했으나, 능동적인 문제 해결이 필요합니다. 다음 평가에서는 성과 제고 기대.",1,완료
CR00518,EMP039,수시 평가,2023-02-01,2023-03-29,2023-03-31 13:28:00,B,이번 평가 기간의 핵심 성과는 분기 목표 128% 달성입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2023-04-04 10:49:00,C,역량 격차로 인해 기대에 미치지 못했습니다. 향후 3개월간 개선 모니터링을 통해 개선 필요.,1,완료
CR00519,EMP039,분기 평가,2024-07-26,2024-11-03,2024-11-04 12:56:00,B,"업무 효율화 방안 제안 및 실행하고, 분기 목표 117% 달성하며 기대 이상의 결과를 냈다고 자평합니다. 팀 내 문제 해결에 기여하는 과정도 개인 성장에 도움이 되었습니다.",2024-11-13 18:31:00,B,"기본 책임 이행했으나, 선제적 대응이 필요합니다. 다음 평가에서는 도전적 목표 설정 기대.",0,완료
CR00520,EMP040,목표 달성 평가,2019-07-21,2019-09-16,2019-09-17 18:07:00,A,이번 평가 기간의 핵심 성과는 핵심 KPI 8건 완료입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2019-09-24 17:44:00,A,"전반적으로 만족스러운 성과입니다. 기술적 깊이에서 강점을 보였으나, 타 팀 협업 강화 시 S등급 기대.",0,완료
CR00521,EMP040,분기 평가,2018-06-03,2018-07-09,2018-07-16 11:22:00,A,"해당 기간 동안 업무 개선안 일정 대비 16일 조기 완료하였습니다. 실무 프로젝트를 통해 전문성 강화하며 전문성을 높였고, 팀 내 문제 해결에 기여하였습니다.",2018-07-19 18:37:00,A,이해관계자 기대 부응하는 우수한 성과. 승진 검토 대상.,0,완료
CR00522,EMP040,프로젝트 종료 평가,2019-01-29,2019-03-24,2019-03-31 09:53:00,S,주요 마일스톤 3건 완료한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2019-04-09 13:45:00,A,"목표 102% 달성으로 우수한 성과를 보였습니다. 기술적 전문성가 돋보였으며, 지속적 우수 성과 유지.",1,완료
CR00523,EMP040,목표 달성 평가,2018-07-08,2018-09-16,2018-09-20 14:38:00,A,이번 평가 기간의 핵심 성과는 프로젝트 일정 대비 10일 조기 완료입니다. 또한 고객 만족도 점수 상승에 기여했습니다.,2018-09-29 13:48:00,B,"주어진 역할 완수했으나, 창의적인 접근이 필요합니다. 다음 평가에서는 도전적 목표 설정 기대.",1,완료
CR00524,EMP040,수시 평가,2016-09-22,2017-01-18,2017-01-19 16:08:00,B,매출 26% 향상한 것이 주요 성과입니다. 특히 팀 전체 생산성 향상에 기여한 점이 의미 있었습니다.,2017-01-21 12:10:00,C,목표 달성률 67%로 개선이 필요합니다. 기술적 어려움가 주된 원인으로 파악됩니다. 멘토 지정 및 지원 강화 예정.,1,완료
CR00525,EMP040,목표 달성 평가,2018-02-09,2018-05-13,2018-05-20 18:57:00,A,"투명한 정보 공유로 협업 효율성 증대하며 팀워크를 강화했고, 분기 목표 128% 달성하는 성과를 냈습니다. 향후 더 큰 책임의 역할에 도전하고 싶습니다.",2018-05-25 14:09:00,B,평균적인 성과입니다. 기술적 역량 보완 필요. 교육 기회 제공하겠습니다.,1,완료
CR00526,EMP040,목표 달성 평가,2017-10-02,2018-01-07,2018-01-10 16:28:00,A,이번 평가 기간의 핵심 성과는 매출 19% 향상입니다. 또한 고객 만족도 점수 상승에 기여했습니다.,2018-01-15 18:55:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 개선 계획 수립하겠습니다.,1,완료
CR00527,EMP040,목표 달성 평가,2016-11-02,2017-01-12,2017-01-13 18:15:00,S,분기 목표 102% 달성한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2017-01-18 13:19:00,A,팀 목표 달성에 기여하는 우수한 성과. 보다 도전적인 과제 부여 검토.,1,완료
CR00528,EMP040,수시 평가,2018-01-15,2018-03-07,2018-03-08 09:36:00,S,이번 평가 기간의 핵심 성과는 매출 14% 향상입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2018-03-13 09:26:00,A,일정 내 품질 기준 충족하는 우수한 성과. 보다 도전적인 과제 부여 검토.,1,완료
CR00529,EMP040,수시 평가,2017-02-13,2017-06-12,2017-06-13 09:09:00,A,"팀 내 문제 해결에 기여하며 팀워크를 강화했고, 혁신 과제 일정 대비 6일 조기 완료하는 성과를 냈습니다. 향후 혁신 프로젝트 리딩에 도전하고 싶습니다.",2017-06-22 14:47:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 개선 계획 수립하겠습니다.,1,완료
CR00530,EMP040,프로젝트 종료 평가,2019-03-09,2019-05-17,2019-05-18 15:31:00,B,"해당 기간 동안 혁신 과제 일정 대비 5일 조기 완료하였습니다. 신기술 도입 방안 제안 및 실행하며 전문성을 높였고, 신규 입사자 3명 지원하였습니다.",2019-05-25 15:36:00,C,목표 달성률 67%로 개선이 필요합니다. 기술적 어려움가 주된 원인으로 파악됩니다. 업무 범위 재조정 예정.,1,완료
CR00531,EMP040,분기 평가,2017-04-20,2017-06-21,2017-06-28 18:49:00,A,이번 평가 기간의 핵심 성과는 생산성 33% 향상입니다. 또한 업무 효율화로 팀 전체 시간 20% 절감했습니다.,2017-06-30 14:13:00,B,기본 목표는 달성했으나 커뮤니케이션 개선 필요한 부분이 있습니다. 적극성 제고 권장.,1,완료
CR00532,EMP041,프로젝트 종료 평가,2015-11-11,2015-12-16,2015-12-21 15:46:00,A,혁신 과제 일정 대비 13일 조기 완료한 것이 주요 성과입니다. 특히 어려운 기술 이슈를 독자적으로 해결한 점이 의미 있었습니다.,2015-12-28 16:34:00,A,"목표 111% 달성으로 우수한 성과를 보였습니다. 높은 업무 이해도가 돋보였으며, 다음 단계 역할 준비 필요.",0,완료
CR00533,EMP041,수시 평가,2018-06-24,2018-08-09,2018-08-11 14:30:00,A,이번 평가 기간의 핵심 성과는 핵심 KPI 3건 완료입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2018-08-18 11:11:00,B,기본 목표는 달성했으나 주도성 부족한 부분이 있습니다. 기술 역량 강화 교육 권장.,1,완료
CR00534,EMP041,분기 평가,2017-05-31,2017-07-19,2017-07-23 09:07:00,A,"팀 내 문제 해결에 기여하며 팀워크를 강화했고, 매출 17% 향상하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2017-07-27 17:53:00,B,평균적인 성과입니다. 업무 효율성 개선 필요. 1:1 코칭 진행하겠습니다.,1,완료
CR00535,EMP041,목표 달성 평가,2017-02-26,2017-04-21,2017-04-26 13:00:00,S,혁신 과제 일정 대비 20일 조기 완료한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2017-05-01 15:51:00,A,이해관계자 기대 부응하는 우수한 성과. 승진 검토 대상.,1,완료
CR00536,EMP041,분기 평가,2017-09-05,2017-11-16,2017-11-19 13:50:00,S,"정기 미팅 주도로 협업 효율성 증대하며 팀워크를 강화했고, 주요 마일스톤 3건 완료하는 성과를 냈습니다. 향후 리더 포지션에 도전하고 싶습니다.",2017-11-28 09:26:00,A,일정 내 품질 기준 충족하는 우수한 성과. 보다 도전적인 과제 부여 검토.,1,완료
CR00537,EMP041,수시 평가,2018-05-24,2018-09-08,2018-09-13 09:44:00,B,"문서화 강화로 협업 효율성 증대하며 팀워크를 강화했고, 혁신 과제 일정 대비 19일 조기 완료하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2018-09-19 18:55:00,B,기본 목표는 달성했으나 커뮤니케이션 개선 필요한 부분이 있습니다. 기술 역량 강화 교육 권장.,0,완료
CR00538,EMP041,목표 달성 평가,2017-07-30,2017-09-01,2017-09-02 15:39:00,A,"문서화 강화로 협업 효율성 증대하며 팀워크를 강화했고, 분기 목표 105% 달성하는 성과를 냈습니다. 향후 혁신 프로젝트 리딩에 도전하고 싶습니다.",2017-09-12 16:23:00,A,"목표 115% 달성으로 우수한 성과를 보였습니다. 높은 업무 이해도가 돋보였으며, 리더십 역량 개발 시 더 큰 성장 기대.",0,완료
CR00539,EMP041,목표 달성 평가,2017-01-23,2017-03-25,2017-03-31 11:14:00,A,"해당 기간 동안 생산성 27% 향상하였습니다. Python 역량을 새롭게 습득하며 전문성을 높였고, 팀 내 갈등 조정에 기여하였습니다.",2017-04-03 15:19:00,B,평균적인 성과입니다. 커뮤니케이션 강화 필요. 교육 기회 제공하겠습니다.,1,완료
CR00540,EMP041,분기 평가,2017-12-02,2018-02-20,2018-02-23 13:47:00,S,"정기 미팅 주도로 협업 효율성 증대하며 팀워크를 강화했고, 혁신 과제 일정 대비 7일 조기 완료하는 성과를 냈습니다. 향후 혁신 프로젝트 리딩에 도전하고 싶습니다.",2018-02-28 10:56:00,A,안정적 결과물 산출하는 우수한 성과. 차기 프로젝트 핵심 역할 기대.,1,완료
CR00541,EMP041,수시 평가,2017-06-15,2017-07-20,2017-07-25 18:36:00,S,매출 40% 향상한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2017-07-31 09:40:00,A,"목표 105% 달성으로 우수한 성과를 보였습니다. 안정적인 프로젝트 수행가 돋보였으며, 리더십 역량 개발 시 더 큰 성장 기대.",1,완료
CR00542,EMP041,분기 평가,2016-12-10,2017-01-18,2017-01-25 15:58:00,A,분기 목표 127% 달성한 것이 주요 성과입니다. 특히 프로세스 혁신안 제안 및 적용한 점이 의미 있었습니다.,2017-01-30 12:37:00,B,평균적인 성과입니다. 기술적 역량 보완 필요. 멘토링 지원 예정하겠습니다.,1,완료
CR00543,EMP041,분기 평가,2016-08-14,2016-09-29,2016-10-05 11:26:00,A,이번 평가 기간의 핵심 성과는 중요 deliverable 8건 완료입니다. 또한 신규 도구 도입으로 품질 향상했습니다.,2016-10-13 14:02:00,A,안정적 결과물 산출하는 우수한 성과. 보다 도전적인 과제 부여 검토.,0,완료
CR00544,EMP041,분기 평가,2015-12-26,2016-04-05,2016-04-10 13:13:00,A,"팀 내 문제 해결에 기여하며 팀워크를 강화했고, 생산성 25% 향상하는 성과를 냈습니다. 향후 리더 포지션에 도전하고 싶습니다.",2016-04-15 18:54:00,B,기본 목표는 달성했으나 일정이 다소 지연한 부분이 있습니다. 기술 역량 강화 교육 권장.,1,완료
CR00545,EMP041,프로젝트 종료 평가,2015-10-01,2015-12-24,2015-12-28 14:38:00,B,"해당 기간 동안 핵심 KPI 8건 완료하였습니다. 실무 프로젝트를 통해 전문성 강화하며 전문성을 높였고, 크로스 팀으로 3회 이상 협업 프로젝트 수행하였습니다.",2016-01-07 10:28:00,B,기본 목표는 달성했으나 품질 기준 일부 미달한 부분이 있습니다. 협업 스킬 개발 권장.,0,완료
CR00546,EMP041,분기 평가,2017-12-22,2018-03-09,2018-03-15 15:04:00,A,"팀 내 의견 조율에 기여하며 팀워크를 강화했고, 혁신 과제 일정 대비 14일 조기 완료하는 성과를 냈습니다. 향후 더 큰 책임의 역할에 도전하고 싶습니다.",2018-03-21 11:02:00,A,팀 목표 달성에 기여하는 우수한 성과. 역량 확장 기회 제공 예정.,0,완료
CR00547,EMP042,분기 평가,2021-02-09,2021-04-03,2021-04-10 14:38:00,S,"유관 팀과 6회 이상 협업 프로젝트 수행하며 팀워크를 강화했고, 주요 마일스톤 3건 완료하는 성과를 냈습니다. 향후 더 큰 책임의 역할에 도전하고 싶습니다.",2021-04-13 18:18:00,A,일정 내 품질 기준 충족하는 우수한 성과. 승진 검토 대상.,1,완료
CR00548,EMP042,분기 평가,2019-09-06,2019-11-01,2019-11-06 14:47:00,A,"커뮤니케이션 개선로 협업 효율성 증대하며 팀워크를 강화했고, 생산성 31% 향상하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2019-11-14 14:56:00,A,안정적 결과물 산출하는 우수한 성과. 보다 도전적인 과제 부여 검토.,0,완료
CR00549,EMP042,분기 평가,2018-10-28,2018-12-29,2018-12-30 16:29:00,S,"정기 미팅 주도로 협업 효율성 증대하며 팀워크를 강화했고, 분기 목표 134% 달성하는 성과를 냈습니다. 향후 전문가 트랙에 도전하고 싶습니다.",2019-01-05 18:22:00,A,안정적 결과물 산출하는 우수한 성과. 역량 확장 기회 제공 예정.,1,완료
CR00550,EMP042,수시 평가,2021-07-31,2021-09-04,2021-09-05 09:09:00,B,"품질 개선 방안 제안 및 실행하고, 품질 지표 12% 향상하며 기대 이상의 결과를 냈다고 자평합니다. 타 부서와 6회 이상 협업 프로젝트 수행하는 과정도 개인 성장에 도움이 되었습니다.",2021-09-07 11:41:00,C,성과가 기대 수준 이하입니다. PIP(성과개선계획) 수립 필요. 차기 평가에서 명확한 개선 확인 필요.,1,완료
CR00551,EMP042,목표 달성 평가,2020-09-30,2020-11-03,2020-11-10 14:42:00,B,"타 팀 동료 4명 지원하며 팀워크를 강화했고, 주요 마일스톤 6건 완료하는 성과를 냈습니다. 향후 더 큰 책임의 역할에 도전하고 싶습니다.",2020-11-17 17:24:00,B,평균적인 성과입니다. 기술적 역량 보완 필요. 멘토링 지원 예정하겠습니다.,0,완료
